stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
34,0.5,20.0,28.917829799931496,,28.903017399832606,28.917829799931496,29.417972799856216,29.417972799856216,29.417972799856216,29.717684999806806,29.752651499817148,left,-20.0,0,0,0.3311993998941034,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
35,0.5,20.0,29.767883699852973,,29.752800799906254,29.767883699852973,30.267898899968714,30.267898899968714,30.267898899968714,,30.487745499936864,left,-20.0,1,1,0.20367470011115074,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
36,0.5,20.0,30.502411799971014,,30.4880762998946,30.502411799971014,31.00261399988085,31.00261399988085,31.00261399988085,,31.285892799962312,right,20.0,0,0,0.2677213998977095,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
37,0.5,20.0,31.301142799900845,,31.286044999957085,31.301142799900845,31.801129499915987,31.801129499915987,31.801129499915987,,32.05249249981716,right,20.0,0,0,0.24885179987177253,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
38,0.5,20.0,32.06800389988348,,32.05268669989891,32.06800389988348,32.5677541999612,32.5677541999612,32.5677541999612,,32.718577899970114,right,20.0,0,0,0.14572289981879294,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
39,0.5,20.0,32.734262799844146,,32.71881059999578,32.734262799844146,33.2176456998568,33.2176456998568,33.2343653999269,,33.368779599899426,left,-20.0,1,1,0.14404170005582273,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
40,0.5,20.0,33.383677299832925,,33.36896139988676,33.383677299832925,33.88408889994025,33.88408889994025,33.88408889994025,,34.00205919984728,left,-20.0,1,1,0.11069620004855096,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
41,0.5,20.0,34.01766149979085,,34.00221069995314,34.01766149979085,34.51718319999054,34.51718319999054,34.51718319999054,,34.61916069989093,left,-20.0,1,1,0.08542200014926493,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
42,0.5,19.5,34.634185899980366,,34.61931849992834,34.634185899980366,35.134072199929506,35.134072199929506,35.134072199929506,,35.3688497999683,right,19.5,0,0,0.23279200005345047,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
43,0.5,20.0,35.38407309981994,,35.36900700000115,35.38407309981994,35.88460859982297,35.88460859982297,35.88460859982297,36.18594819982536,36.6374909998849,right,20.0,1,1,0.7395492000505328,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
44,0.5,20.0,36.65118039981462,,36.63778349990025,36.65118039981462,37.15086159994826,37.15086159994826,37.15086159994826,,37.385595300002024,left,-20.0,0,0,0.22025169990956783,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
45,0.5,20.0,37.401427699951455,,37.385750599903986,37.401427699951455,37.900819999864325,37.900819999864325,37.900819999864325,,38.13523939996958,left,-20.0,0,0,0.22548889997415245,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
46,0.5,20.0,38.15081709995866,,38.13540419982746,38.15081709995866,38.650407899869606,38.650407899869606,38.650407899869606,38.95082989986986,39.01829779986292,right,20.0,1,1,0.3520580001641065,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
47,0.5,20.0,39.034211799968034,,39.01848839991726,39.034211799968034,39.517427399987355,39.517427399987355,39.53410429996438,39.817169699817896,39.96832489990629,right,20.0,1,1,0.436837499961257,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
48,0.5,20.0,39.983605499845,,39.96846319991164,39.983605499845,40.48359139985405,40.48359139985405,40.48359139985405,40.78389219986275,41.00161449983716,right,20.0,1,1,0.5081221999134868,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
49,0.5,19.5,41.017070799833164,,41.00178950000554,41.017070799833164,41.50238879979588,41.50238879979588,41.51866599987261,41.802091100020334,41.90451899985783,left,-19.5,1,1,0.389083500020206,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
